x,y
946.931786668,779.412695228
590.901542954,86.5578980701
169.139741457,815.699070516
177.744098778,588.781340657
140.011620564,461.132531529
1457.90854651,211.024390774
491.796713919,550.223663864
917.559950698,504.433972153
627.25717578,36.8048541483
952.375841486,249.089870736
992.678338031,394.097850449
429.788981786,896.210098135
514.61991995,873.943029748
764.33591177,480.613828817
430.211538239,156.430967678
1129.83394191,409.989302353
936.269791006,164.334475911
815.945815724,592.817514077
1215.61264952,599.892613465
662.061524256,616.721871525
954.994456749,429.663932151
1008.48177935,275.725481029
101.067590632,133.052047671
1556.35148074,803.437928142
1323.25424385,233.255677379
1342.16397177,710.603058977
865.936861983,272.687303459
170.930629991,898.008943529
1598.03903645,765.819617616
713.20581996,656.676667279
1456.79194123,487.78937708
200.204607379,878.642253676
860.373594779,692.663923962
996.019122723,58.296731908
739.147320787,10.7776565994
425.440045892,865.382280586
1106.33718993,509.122608314
179.269791816,616.716458574
968.712456462,573.716446207
1101.33534161,835.106413056
715.781630176,549.902063225
847.617487237,530.121417987
1086.94899134,169.167540615
88.8731910841,104.698331101
68.3357491171,499.584593451
488.174364006,706.182015542
259.039324919,135.164305606
1384.97077486,80.7040583591
564.614509323,621.045057895
900.34136099,240.13818393
215.514496397,519.969015055
396.992326612,770.481629196
423.764563285,839.787626211
34.8170093521,549.826696281
451.744447273,427.151310293
698.427174574,728.192040779
296.419372735,691.02028244
54.474972856,573.065341882
1317.87730166,386.46847947
1358.52290886,319.304517259
567.962318798,819.754141073
1584.63590358,710.267402257
367.134020445,848.125917117
584.857369268,780.897363289
515.006694962,195.87631447
412.332512796,621.839696186
1567.2958458,468.857293154
171.515375109,616.246384077
1437.69019758,703.36756297
2.93939676484,280.967317047
1242.44256965,631.21038498
1593.72935268,808.366762755
1277.15557972,620.5940632
608.878536971,31.5037638601
1229.06357506,411.355212195
1384.00050431,118.601363215
1371.44911877,580.890405843
1417.80336256,631.150895822
697.847571384,464.419122044
157.371523962,218.237128425
919.907165956,160.003071627
573.580702625,578.860757114
951.595349723,804.442801045
693.126707081,498.279701729
674.949787106,679.386471372
1001.09017371,850.814796849
226.367609808,114.483225752
467.966930731,554.629496388
1021.64478416,181.409862924
434.265738473,535.882545114
423.007327422,746.900305826
170.552209924,704.35730032
244.848484531,642.781208337
1251.36357855,849.078615047
1443.32121226,22.0375225348
1057.66213814,819.376894737
1232.44628156,408.762339044
1200.43758267,255.681991019
1284.93411642,365.70701327
1553.44791866,25.1014361608
932.34028481,116.951647383
1225.82207394,873.452020826
787.141726036,757.195448834
372.822946422,25.3288063287
1285.17483547,369.489731942
134.467461704,605.479992447
1441.77837913,75.4087192136
977.266920085,312.851080987
67.9090031189,65.8985551074
72.55308133,276.033602051
492.612017283,483.706874576
993.183140249,765.39238389
1369.96944867,154.018516088
1004.23850245,788.992968005
399.853674499,542.70837016
1581.24035893,570.949265324
1122.42616675,279.709204741
1588.02756436,748.306392004
516.41664164,271.617078252
7.67769404262,433.036424424
1397.45829889,706.422435546
236.084842352,217.51007121
257.976687962,233.672275088
324.12145302,148.49266211
885.087441981,822.822867451
1367.37279699,559.196491291
505.911974741,817.511932066
337.64093111,34.8132722165
345.608787545,711.057747911
1121.09212752,279.720864406
351.70610811,573.530646866
818.429243369,714.686713267
713.349417883,75.0805628427
112.726412097,207.812707185
837.726503176,643.270022759
889.803128938,8.7968449359
1524.73465404,412.344960045
864.549900409,172.988279268
389.422646854,192.761205637
970.32589071,817.809983173
422.586511618,314.508112811
459.985280603,26.1758177506
16.8031767234,702.876519184
1564.03223802,38.1505421225
123.059610315,406.939116833
486.764241628,221.970067216
1391.6315092,173.760380053
311.482985454,815.430118308
997.090001061,617.438191144
1069.3779227,23.2100091592
1564.70621501,25.8877665068
363.85074652,427.695481893
1340.18653073,854.506274498
14.145722675,124.548858825
25.5636199864,123.411624046
1462.00699302,76.2345661648
862.659660112,175.357993383
12.6596038793,251.740271723
414.303219161,488.511193148
1398.02874808,477.081570594
853.24372608,251.050848362
287.910291669,431.360475022
630.358781017,811.545719623
333.234280657,23.0716613342
82.6743107584,285.440087544
350.182858928,357.207785821
1408.42177163,655.352107072
949.428230223,748.746562394
1406.51645404,58.4427045168
1102.62339156,117.997888474
657.218021702,350.650626345
434.557146929,39.9431429494
310.88314419,635.729210394
1531.71836495,818.612628923
36.6050473759,512.612315566
305.144149492,468.784560758
853.726075733,146.146583609
140.688231122,432.379872711
84.1849047885,756.951365339
1421.87937835,13.3712823381
1281.38281225,754.824142543
63.5912979617,528.442372285
759.810208746,157.69669002
1310.07665656,509.673809422
1299.74715305,841.605413683
1551.80706816,596.358123901
1396.58758907,57.1032584785
540.638524367,427.355339708
819.538720375,330.813792269
1307.17904398,524.092391307
1354.59937992,398.765544846
1506.83368926,320.273139683
1589.12696603,509.690967247
603.563486364,558.565654448
170.010759602,618.190906055
959.743721843,724.671723769
121.11239464,377.536803393
937.982517411,54.7469636827
1220.18958879,810.371129953
1001.11013231,687.745132693
1511.08165067,409.192579359
819.044948713,799.37168063
1082.8237538,249.023921477
943.059867906,690.656011205
1350.68911713,116.81479301
267.379622815,618.715998385
1145.56847146,656.588111959
782.825252412,345.361078716
1536.67390944,229.266342583
458.824244258,22.322721846
135.138098295,562.73939731
1060.33112027,197.018567206
1184.1406355,153.393082395
595.153849111,573.069960864
1243.73249964,407.545485192
1293.3734617,424.846328781
1062.25693043,750.157220606
900.308948621,506.273516827
1492.67491901,30.6239541865
29.9879822582,32.7576595684
497.495271877,483.852082712
988.611730546,613.247960088
27.2622520295,786.495789943
380.052624317,870.682001887
553.332421005,760.303332122
1140.26537011,20.6220932039
819.300987699,354.335650338
1589.41557621,208.779750565
632.023108492,156.808908196
7.50124995927,484.557351729
992.128986437,146.302237618
1340.04242924,199.902522069
1499.77028677,606.061545515
1554.01607703,394.095449671
1341.42409611,544.703454963
1143.95137283,369.475870271
818.211810899,244.681878376
539.198405323,832.993235599
125.278836161,748.948017944
1199.95977186,145.801347551
688.907708649,751.767065294
814.109227389,457.025233327
806.047840392,154.728190902
1585.14507309,673.508701721
456.915139651,312.585483064
1132.21329995,783.105786575
882.397417743,257.719545186
574.133068826,490.234689644
1418.13856025,633.532911375
360.869851884,18.0543301031
1051.90736142,236.971877054
1402.61451471,144.40709753
1594.07692873,720.686391958
403.781288751,14.1389104978
1313.17425351,99.4639560405
243.301595604,345.925844842
276.126874306,85.3311234831
878.729602451,589.301681679
1256.50930434,52.1084229968
82.0695820962,425.111138078
1186.72079613,187.079186143
952.789729093,99.4788632168
1437.84495972,786.186980784
1498.16721265,350.166606613
132.186773172,735.780913033
706.218285096,314.543737403
683.817344086,638.263847787
1164.90842993,392.248194876
426.455499967,135.768732215
84.5507541935,865.995606903
1547.64547797,60.5490086084
948.816285051,875.831267134
921.43137339,873.599037971
232.495352794,647.405956112
1346.051462,103.129679548
326.938610998,851.999138549
373.032526475,554.872270485
1458.81752522,640.18332545
1236.88595537,269.142489542
1359.274742,124.471997336
639.928548643,440.242514877
1126.26957631,30.6785604283
120.319021039,331.310676961
249.041941327,818.700148587
709.86288202,530.31952862
681.826121767,773.338012428
1480.93827345,810.303821464
129.806585219,549.806747953
1243.13793348,825.783731512
889.851578985,422.926740743
281.869388709,7.3457662659
38.526012699,250.716189852
1152.48671127,362.031656073
866.990143195,244.203313651
1557.27859569,828.31538702
422.430808029,345.869014279
168.617507312,355.762386449
386.259139433,653.962936705
500.332297497,617.298285241
42.4797371558,636.093065446
1019.7269208,261.36973061
1233.66839478,777.767188382
1449.24815913,625.035787812
702.587417569,526.332020827
1219.25739685,284.182539044
1413.38932191,708.006260938
1110.94007426,683.102381666
81.9059322331,731.698148066
714.606795958,617.824045727
1041.13682625,381.182244163
1177.20714954,771.943774886
1591.10432721,15.7563620087
1463.86095207,697.55904452
953.03864966,686.025340669
557.182111449,364.052063681
64.9699466606,835.563327715
1291.70189244,464.784106098
980.170314442,741.50516898
265.903327329,513.243400471
1156.91417806,524.496630802
1562.76494975,230.683478468
1086.95769352,701.183817489
625.272304286,846.229746446
659.238575856,131.814488706
272.623532453,353.809517768
1579.12617834,823.42461944
1439.36653098,596.856731274
805.328403646,578.106594616
968.277926306,859.255331415
628.683486706,352.643835845
1166.75915758,723.401337591
1182.92078126,143.628409192
1013.72340841,241.951288651
438.670052586,229.903580762
14.1123172076,107.633425669
1074.88866954,716.326831711
170.984965181,852.028049053
745.324173461,704.212382539
66.4398696999,71.9388380457
1303.27238955,86.8646379937
59.9099705104,591.806366314
70.1138764888,373.44786474
1304.2266887,102.640032359
1348.200438,819.10922565
1560.09701245,552.729970677
1314.14375572,143.308654298
918.596082799,787.852509213
1384.84632903,154.436018445
1325.94770914,358.245772452
819.963917629,717.526072328
1069.20554842,293.379187413
1369.54435194,837.694018826
1293.677184,44.81714413
24.2785073301,517.937700958
159.081774361,78.4094050571
1393.93645123,42.8165232235
449.872011527,274.493868144
1492.06738022,852.056075502
1255.32760923,412.770679928
187.574670463,867.42670149
357.552508189,577.046321324
1245.57004125,458.736092235
1416.80558616,845.023137493
585.658501051,638.458546264
151.045560756,387.826480943
1075.47775692,247.305914778
597.167769103,683.520236908
337.65546475,830.099799919
225.391096571,200.673919515
983.031618684,207.064012715
1343.93331388,322.945473172
203.589968782,602.132765268
683.900152445,561.515283555
179.098799829,47.7154357331
472.53495118,463.63996034
318.512832844,187.391387719
1337.85389347,217.838953723
555.229166227,784.166269014
1596.64067617,695.016457559
224.847774836,688.223957534
144.689053493,719.566417107
441.617299318,197.322332841
681.817107261,127.985962505
1066.98955822,740.816262858
1066.17907228,717.684394082
258.029236977,245.289022692
1339.83680848,293.873483782
1195.10442319,510.194461639
238.933599365,199.198478695
1477.24451401,811.736935397
953.537899685,14.3506184799
26.8463839213,843.964562221
1277.84916371,628.082761025
415.304132018,817.81561529
116.903024031,619.228012354
1101.10877736,333.283465188
1300.33899267,170.602850579
1539.55589538,839.606452384
542.488629498,296.801774322
1271.82568801,308.751969781
941.655967108,622.003185984
1512.38645795,678.587519028
441.374418416,317.934449404
120.059477437,723.890514158
1351.51064917,200.732510175
755.220781337,311.520155486
452.505954707,26.3357259003
951.543480529,855.437317106
273.679549959,678.773722073
1236.8316517,481.919550861
1356.88631885,380.974024226
993.893206174,61.2169843702
244.35130037,528.328658543
1347.55463496,426.732163153
1493.74864571,444.377446838
656.223165003,705.258440091
1473.03321558,810.89030238
1055.21821371,193.454564292
494.080721957,501.760389662
57.8943831987,268.918076632
1260.744776,225.988594002
1037.10936921,273.488159689
213.38875814,300.111391166
513.876023422,250.103713093
496.948581963,826.742259227
919.605246718,447.495100417
422.685648914,260.803676671
1278.90862102,300.617520338
238.460925328,348.537872683
1077.36411621,846.66271576
1332.75568352,445.395684605
269.589017569,797.462927142
63.3084785074,524.554508814
1554.44449104,285.275352344
836.645290203,274.928603591
664.836749973,97.9289193468
988.154275729,631.273457345
206.76069166,9.36765752693
386.293180286,318.889717513
695.282494277,641.130722439
832.510818048,29.4072724985
30.4426867091,399.218440976
269.553910405,727.383581495
1193.55841018,723.739081645
986.968014597,188.508444778
1267.37303053,260.365506758
263.930476236,35.00432631
624.607275374,859.483707602
1094.6794022,593.986767533
607.996109579,392.537426866
1455.38410008,899.035224365
533.789377442,529.086056487
779.07946825,182.850812536
818.174942425,80.037333838
1273.85857861,364.167627539
1046.89470743,702.251209689
376.716727223,852.913149084
1579.11164701,436.790904256
115.559563666,575.557432153
1085.61959738,196.352165416
1244.73098518,253.723119418
416.112634908,76.7701809241
990.364280374,680.399745732
1110.8853988,274.927671927
475.682256091,48.5279502682
280.869732101,228.978805944
334.078611447,37.930429769
638.799447427,8.94067816772
805.242160524,2.45995263763
610.66492009,87.1277193064
259.115369294,627.134398966
116.196705995,702.385124053
1088.68571016,576.735860403
849.242503247,649.957005836
352.501689454,365.528491988
28.5857399907,3.80593072587
665.113994653,555.192963914
1544.7732183,755.01539229
85.4105799132,825.642848027
633.279033341,372.959984629
254.687180782,82.4181918079
723.094672442,489.967692651
1363.48223288,598.142100313
306.893318975,536.247847454
1313.25898634,222.666274786
467.9373815,232.000625163
1555.43273345,132.413408465
1011.92125399,325.506740962
1159.73497958,450.251883841
350.264665756,773.715518939
859.358139775,19.7650245938
349.742856928,151.852805647
515.310266252,146.522739442
1032.3861126,547.643131742
620.613899967,231.76370778
1016.34995057,337.965048385
1228.76392642,777.556730348
1151.34417411,845.211826957
482.172428978,766.021335348
649.119374499,772.12880567
987.867012,257.929673965
448.433265688,771.313212349
773.294706557,137.393660893
928.150217016,127.34775283
97.8902944594,234.19174975
1240.0444328,187.3601549
1381.55761132,36.2349155694
539.361916108,3.84834518047
1100.74501846,553.633049472
1255.04748143,734.042876098
1452.44854011,381.274695537
586.607026252,547.706857683
777.526399614,174.219391254
692.087314868,352.421412321
1422.2448122,72.8088182281
1162.9193206,635.395630475
1462.34740454,511.591166157
1128.50162246,110.791197089
1397.81545849,46.7430404601
972.85404445,101.41601934
366.705618608,618.82201381
613.852443372,617.518625556
352.164752714,86.259739275
554.991344489,455.168190565
1295.65814459,779.744259641
605.452032456,848.406318097
901.197099216,165.807851655
805.831673127,611.882755346
1220.78285374,107.550119209
1556.0473197,501.297341375
7.84694399746,256.916482365
1331.50861519,48.9760565735
498.892875392,610.583117107
203.889132349,646.143153613
943.083505845,241.588348067
1296.57566703,65.656928798
309.339772728,687.959536497
963.248853883,194.933816816
628.127521766,763.469013134
276.988704243,57.9982356954
797.612383876,183.519443612
1092.06977071,220.07285513
302.856536032,552.411324762
1535.3726047,493.489573401
1545.96014101,892.431481874
1202.5181753,516.670052897
595.472395296,70.9814654285
845.244863972,161.361390285
907.112782832,390.190848001
890.903555361,518.133498276
896.04112173,834.780600023
886.247701514,105.779563007
1415.04465861,667.416760964
588.359394359,399.383233545
899.585043793,352.582224453
1071.4479514,898.298112788
83.7260218358,825.7722463
1584.07025775,776.682252863
741.387023467,596.925627797
746.656329309,335.893023885
249.974089353,180.882265357
763.578743171,253.951131091
332.886089408,548.12832995
452.27507479,749.079056815
140.915115549,204.276990606
679.066783333,192.777521192
1339.18525339,442.977653035
98.6881420096,183.60608274
1117.81365935,278.085762801
479.035182254,189.681499346
19.9793934718,682.463920199
520.935397383,219.594159594
168.410923107,454.849863394
1182.0344136,852.369333406
1492.22903054,15.5222286505
793.553423015,436.760819941
878.773174978,383.863377764
1484.11221082,534.537988897
697.492425313,866.480978681
828.619110565,7.30825888967
1003.26399855,868.579422375
1045.03421645,179.758735615
1341.22461457,32.1815928688
1355.30663623,121.384605727
1345.89833859,160.630319319
234.180428309,226.464928644
806.359498286,623.032985505
819.888021033,63.8642327992
1515.3428481,754.711795118
586.599614746,33.8790794971
654.963853604,866.771450139
1526.22417447,151.954048969
315.3524462,879.149074859
541.727920084,626.438627905
1486.31336066,743.231621051
1286.93116632,551.394478358
1292.4090565,211.706246312
1446.59557231,191.741280656
197.222172849,692.697902865
1586.25501406,683.108069994
997.048489039,80.0832429116
845.311959392,160.679618347
865.202058321,368.783614405
224.441824181,489.611453109
1266.33971856,643.3099614
224.299780365,842.702749377
1491.16835291,322.830016217
1564.462468,171.450568017
640.433424278,756.864062125
137.489865524,354.894530246
15.6942520751,190.41527231
569.689862424,750.618801
1000.49271592,85.3865444719
1274.43771174,683.089055604
490.709325077,155.961122135
1175.78334768,843.813606252
350.800415806,296.973169004
531.864645622,870.270261443
81.5342779085,16.7327913383
291.121132387,416.167563139
1545.39451258,33.0617348801
1276.21285431,472.879725046
1424.34966888,867.509262705
1148.6644106,224.915120705
1456.64161282,10.6770501809
1580.7125658,371.975179111
431.954369645,794.709864008
797.544563282,347.172857819
488.396617083,377.294169934
397.114673011,466.149101593
697.560841644,237.584160338
9.32453639312,136.38908103
1249.81614917,637.744872924
1477.95306371,134.229829156
1482.41099093,798.537939754
560.130716295,859.050625102
1574.10765801,761.061252823
891.068275501,783.959025109
246.951544191,119.473665661
222.159595623,625.275510987
1536.22904217,174.883240585
218.963165378,796.856220212
1405.06899496,114.478992654
53.4851383679,250.415191051
436.823384195,6.67453563866
232.570704228,751.634339301
102.015016059,410.573572277
1146.41050616,642.672772392
495.063825662,120.307544265
681.735822625,324.008815776
716.676072476,263.137477607
760.301246472,876.942707166
12.7669967592,206.942247046
1358.52847163,449.528843565
1254.26933774,71.2364176996
1583.8419135,2.25772245812
1257.94660613,220.905930692
1138.7297677,724.242554584
1175.1895382,859.332362932
355.982096118,766.918503941
988.27958437,165.000544864
349.104907054,81.5221346702
1444.02272603,297.340330416
555.064440801,109.797345393
1284.94363899,500.602268485
327.487925631,715.705462576
858.251934623,713.40734734
1129.36760286,388.215694684
570.193242348,803.537371371
289.747114396,91.467829189
1373.93031341,618.675346574
1481.24524943,549.588288898
1598.82990666,388.256555772
101.457477423,599.364157546
402.711919883,352.846861299
589.391071577,293.732762242
826.601643808,538.771936194
113.115861299,803.914203275
556.21921452,663.531802949
554.540523211,107.439043393
526.857042416,202.74442403
486.612610947,601.347747122
1085.64263749,172.359128671
1128.48938118,554.432103348
259.690652414,522.054140859
91.1178469129,594.552250952
425.173624016,530.443559591
1500.35280203,635.699499967
893.124228146,512.887366992
396.499680646,421.671651213
87.3218791591,443.565312211
1549.10221529,452.744954546
1190.63712806,812.446120233
905.485587562,116.853410874
1584.19139024,458.012819364
684.780615411,56.3914301369
1157.1717012,762.20670436
851.338678845,166.600317179
1130.03829961,170.580668127
555.321588965,214.946233769
843.045229035,584.697609169
893.334334075,148.692084153
375.56540967,197.681332002
816.684300097,867.317062252
1049.01719279,773.475798919
144.404385073,22.2370626632
871.363976794,206.637726908
532.125747052,657.879366905
150.030234526,790.595879222
660.196761556,534.434718511
67.9131930888,55.9253511469
1077.25189278,34.0398457491
1018.69167464,280.250320112
480.35330385,859.970724338
1380.98201024,276.12719397
615.913051158,265.181808956
191.843623937,858.06591301
1041.37440933,643.0328637
678.375090046,187.709952971
1009.27462589,221.065618264
1461.5303048,850.466990407
1548.74906946,193.359139696
473.715392181,776.136663695
744.14074059,502.464092641
1142.21203934,189.378458455
740.536968428,75.1727481224
49.3543276046,871.529862067
1155.31837932,559.689765457
327.758392337,265.73885108
1471.39386433,894.503698993
1028.0668331,831.098721915
631.531743705,759.407292804
1164.74398927,199.201757625
1474.71621625,12.6843226206
429.388206889,444.136683685
1500.91521567,316.845446669
175.105972209,650.257525025
1072.02170789,107.915844714
1102.5841647,349.252435517
673.75862672,846.594534486
1331.72501535,879.506989457
1123.37494711,347.868544479
597.683686323,127.545789777
108.753524961,460.574291951
255.601811945,523.939669866
339.406105991,452.472309688
1436.89775136,418.797947388
1479.34682739,270.862565398
215.612960112,636.584044293
693.928682693,601.784274777
925.931577028,392.155639385
581.267605497,196.076001904
1586.13195741,182.985399676
737.811381545,803.150095988
1306.0706171,884.397098559
997.481887524,256.087950984
1388.86223368,59.2420585457
1507.75332839,402.953885641
1091.17673251,804.656658013
830.216741475,738.359670349
1341.85365709,458.133784784
1457.8854599,223.429400024
251.219454459,637.283828862
1318.67949066,370.593885028
48.3387550578,386.364754724
360.571159554,64.7185860302
264.383583888,541.992800344
607.183406298,717.050606239
351.82502618,543.433962406
429.349017238,255.435816908
239.693118574,667.83125615
450.686749681,603.514471433
1101.59522794,498.74875363
1059.43903619,613.706469043
155.783115579,695.30492685
829.389279931,733.074025733
177.465867113,51.7655299814
1034.50045965,276.522868368
1575.96386663,275.618412507
721.886575597,309.730448246
894.138641686,191.353909203
1536.57778203,246.458746134
1471.18940695,886.372048113
541.16140074,735.141014165
1434.28270454,32.0629799055
1553.29067864,345.333279601
542.322073371,723.054808556
267.876604712,24.5857699112
1549.097565,15.8697425504
1020.5932571,512.008052474
672.566611043,743.554985654
1306.04743683,21.873218766
988.965040555,772.663493882
622.574151828,112.051688032
918.752855891,14.8345188242
613.927830331,449.358910918
343.655149386,526.905537615
1324.30998575,424.841971556
867.672244539,170.369846238
13.4072676554,424.703721134
400.879674343,568.166538801
160.944502547,407.275284054
826.137486638,705.356759457
83.2585918812,800.299772481
246.239339235,826.437422751
1298.86332484,801.262232285
1480.77296255,74.4971782771
578.813697228,533.20751224
529.956028461,594.236581704
1392.49201944,183.16400753
508.263053401,784.085931215
528.638789308,73.4394743127
1195.06994239,263.899142305
933.375441466,59.2351409913
904.06128718,732.547059284
711.290304496,327.670699887
1231.44744202,472.617848208
759.942386256,156.90784494
1086.15649859,746.083488526
0.538613499998,277.632961865
1042.58483218,135.011392733
1373.52392405,120.941794844
390.23327732,411.701607789
220.851100502,815.021962195
810.318011618,350.618204138
977.074606885,672.656737877
870.779633002,581.664145392
1090.37938937,392.538489577
448.19994542,112.844802463
1060.34355399,340.217084673
1525.42295376,246.911794312
1252.19198633,396.134726672
248.213540333,351.285068677
1004.26971911,606.02576178
556.022640563,203.325200827
249.797454902,533.475895206
1087.76323281,810.952047251
783.560704426,297.711622996
1277.95713665,571.614702064
1160.27790163,58.0158769656
1317.32612393,354.053037708
1073.07858277,65.8148316052
0.354729367569,27.044945952
120.07212421,78.5875163204
1378.02369751,493.546121019
98.3671451615,898.933834373
689.181296083,613.752268632
1059.72646359,319.875232728
1321.10638244,870.279428681
655.634141924,318.899243353
676.391368517,748.540929706
803.475688968,91.412586717
16.4246070922,594.979720938
237.1340085,690.071667104
959.557517922,189.994055641
109.07432875,602.721674831
256.370287602,882.718888662
821.97442083,294.352247044
1286.64963241,555.906984695
1053.84283436,710.040949568
723.763979105,39.4851763493
255.017349296,892.141630664
998.334328124,21.4264769863
236.714389946,96.0070782166
410.41902047,588.775140585
1483.6292368,514.5754594
798.505272768,829.897597951
209.452572889,808.836335891
1028.51398997,212.366635663
1228.34246968,157.426801467
947.110338413,414.103962708
171.877396148,843.468252824
312.945217701,329.038486529
1018.89392341,243.10644518
151.580203541,270.315272427
602.849088023,726.21542862
872.062100598,830.026647234
222.934821817,744.290685219
1577.29476135,884.854143176
478.98765234,90.3974428371
1222.46941577,396.039925215
1024.00636379,88.0048269578
1542.5176002,355.82104645
1544.87096836,6.92212349547
470.191939998,422.412363603
590.47258115,188.388064724
1568.46356238,493.316420714
1498.80517959,467.079849273
1257.91829269,577.655763207
220.466070565,628.437380555
1196.19847773,645.165033849
786.139180992,43.776730605
1328.18839687,871.723665497
106.771107861,38.351761485
691.099313868,663.267524289
718.991582891,736.445562649
1408.24113675,535.993040885
986.081786794,579.578895153
593.762028685,183.225177878
1456.53216459,233.586563299
1322.47857965,466.284138577
1183.02122484,708.711603914
1412.99269694,754.505417347
524.158693589,750.902438199
1390.65476343,577.741955973
317.564772856,886.576889802
1278.2527427,345.781797733
484.817194738,733.148851827
1055.4378364,336.975802321
1450.96292773,890.97578172
1085.67815889,748.377254044
954.580977886,274.454926425
1277.70000298,630.216940514
1409.56602114,313.137540637
1501.89852899,625.350846419
1200.74509847,758.235641137
728.208956472,755.216219404
1425.58907404,873.822258439
959.049467459,55.5538063787
386.246850154,177.547172344
224.881431422,340.762487507
940.255598451,890.699151276
131.638813462,861.553986129
875.17402715,720.936945568
1324.69108788,318.25979247
1124.44094863,669.575800778
526.451348919,832.174151664
1411.11144942,9.89571466519
1367.29252475,348.162057784
1531.85943691,52.6119433524
1348.52776243,460.441802679
